electkwh,PV_generation,chargekwh,h_countdown,soc_ev,month,day,hour,nday,d_res,hour_cos,hour_sin,month_cos,month_sin,spring,summer,autumn,winter,season,p_buy,p_sell
1.138,0.0,,-1.0,1.0,11,1,0,1,1.138,1.0,0.0,0.8660254037844384,-0.5000000000000004,false,false,true,false,3,0.3,0.1
1.055,0.0,,-1.0,1.0,11,1,1,2,1.055,0.9629172873477994,0.2697967711570243,0.8660254037844384,-0.5000000000000004,false,false,true,false,3,0.3,0.1
0.22299999999999998,0.0,,-1.0,1.0,11,1,2,3,0.22299999999999998,0.8544194045464886,0.5195839500354336,0.8660254037844384,-0.5000000000000004,false,false,true,false,3,0.3,0.1
0.265,0.0,,-1.0,1.0,11,1,3,4,0.265,0.6825531432186541,0.730835964278124,0.8660254037844384,-0.5000000000000004,false,false,true,false,3,0.3,0.1
0.24,0.0,,-1.0,1.0,11,1,4,5,0.24,0.4600650377311522,0.8878852184023752,0.8660254037844384,-0.5000000000000004,false,false,true,false,3,0.3,0.1
0.23399999999999999,0.0,,-1.0,1.0,11,1,5,6,0.23399999999999999,0.20345601305263397,0.9790840876823228,0.8660254037844384,-0.5000000000000004,false,false,true,false,3,0.3,0.1
0.31400000000000006,0.008,,-1.0,1.0,11,1,6,7,0.30600000000000005,-0.06824241336467088,0.9976687691905392,0.8660254037844384,-0.5000000000000004,false,false,true,false,3,0.3,0.1
0.6970000000000001,0.21700000000000003,,-1.0,1.0,11,1,7,8,0.48000000000000004,-0.33487961217098616,0.9422609221188205,0.8660254037844384,-0.5000000000000004,false,false,true,false,3,0.3,0.1
1.6920000000000002,0.442,,-1.0,1.0,11,1,8,9,1.2500000000000002,-0.5766803221148671,0.8169698930104421,0.8660254037844384,-0.5000000000000004,false,false,true,false,3,0.3,0.1
0.246,0.573,,-1.0,1.0,11,1,9,10,-0.32699999999999996,-0.7757112907044199,0.6310879443260526,0.8660254037844384,-0.5000000000000004,false,false,true,false,3,0.3,0.1
2.1199999999999997,0.984,,-1.0,1.0,11,1,10,11,1.1359999999999997,-0.9172113015054528,0.3984010898462418,0.8660254037844384,-0.5000000000000004,false,false,true,false,3,0.3,0.1
0.27,1.336,,-1.0,1.0,11,1,11,12,-1.066,-0.9906859460363308,0.13616664909624665,0.8660254037844384,-0.5000000000000004,false,false,true,false,3,0.3,0.1
0.255,1.562,,-1.0,1.0,11,1,12,13,-1.307,-0.9906859460363308,-0.1361666490962464,0.8660254037844384,-0.5000000000000004,false,false,true,false,3,0.3,0.1
0.246,1.087,,-1.0,1.0,11,1,13,14,-0.841,-0.9172113015054532,-0.3984010898462412,0.8660254037844384,-0.5000000000000004,false,false,true,false,3,0.3,0.1
0.26,0.415,,-1.0,1.0,11,1,14,15,-0.15499999999999997,-0.7757112907044198,-0.6310879443260528,0.8660254037844384,-0.5000000000000004,false,false,true,false,3,0.3,0.1
0.293,0.018000000000000002,,-1.0,1.0,11,1,15,16,0.27499999999999997,-0.5766803221148672,-0.816969893010442,0.8660254037844384,-0.5000000000000004,false,false,true,false,3,0.3,0.1
